0.000000000000000000e+00,1.500000000000000222e+00
0.000000000000000000e+00,1.500000000000000222e+00
4.081632653061224164e-02,1.550347737511473811e+00
8.163265306122448328e-02,1.680594081965158137e+00
1.224489795918367319e-01,1.828570286128648581e+00
1.632653061224489666e-01,1.911177971836633072e+00
2.040816326530612013e-01,1.877661149888367298e+00
2.448979591836734637e-01,1.750874867771110344e+00
2.857142857142856984e-01,1.612420359549003646e+00
3.265306122448979331e-01,1.552213222562228712e+00
3.673469387755101678e-01,1.625838060714114741e+00
4.081632653061224025e-01,1.836029801930527228e+00
4.489795918367346372e-01,2.135319022047303061e+00
4.897959183673469274e-01,2.444885949551455440e+00
5.306122448979591066e-01,2.683335866961623850e+00
5.714285714285713969e-01,2.794765572726211289e+00
6.122448979591835760e-01,2.764830466948751564e+00
6.530612244897958663e-01,2.619749910958389716e+00
6.938775510204081565e-01,2.411595094564983111e+00
7.346938775510203357e-01,2.197506126120905456e+00
7.755102040816326259e-01,2.021141105509533187e+00
8.163265306122448051e-01,1.903805361896446335e+00
8.571428571428570953e-01,1.846435089682639585e+00
8.979591836734692745e-01,1.836035411500719139e+00
9.387755102040815647e-01,1.852743922867307491e+00
9.795918367346938549e-01,1.878311427389186328e+00
1.020408163265306145e+00,1.903300171262525264e+00
1.061224489795918213e+00,1.928736713485045273e+00
1.102040816326530503e+00,1.961864908687392051e+00
1.142857142857142794e+00,2.009433970390860580e+00
1.183673469387755084e+00,2.072504371226193243e+00
1.224489795918367152e+00,2.145220550611649735e+00
1.265306122448979442e+00,2.217715947877311855e+00
1.306122448979591733e+00,2.280187821733847375e+00
1.346938775510204023e+00,2.325231111050718447e+00
1.387755102040816313e+00,2.348689504961877006e+00
1.428571428571428381e+00,2.350244081187424339e+00
1.469387755102040671e+00,2.333029691256335525e+00
1.510204081632652962e+00,2.301889774342390282e+00
1.551020408163265252e+00,2.262420830521220338e+00
1.591836734693877320e+00,2.221367479050782023e+00
1.632653061224489610e+00,2.185047968722271250e+00
1.673469387755101900e+00,2.155376087852347577e+00
1.714285714285714191e+00,2.128160301465219728e+00
1.755102040816326481e+00,2.096869152877719245e+00
1.795918367346938549e+00,2.059060456519132387e+00
1.836734693877550839e+00,2.018959732619816538e+00
1.877551020408163129e+00,1.984301481049421501e+00
1.918367346938775420e+00,1.961383529917492208e+00
1.959183673469387710e+00,1.952146251555754386e+00
2.000000000000000000e+00,1.954847999138783043e+00


